"0,2-nd","1,2-nd","3,2-nd"
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
523971,3969,3969
159,36,36
159,36,36
159,36,36
159,36,36
231,36,36
8136,429,423
8136,429,423
8136,429,423
8136,429,423
8136,429,423
7563,373,342
8136,429,423
8136,429,423
8136,429,423
8136,429,423
7563,373,342
8136,429,423
8136,429,423
8136,429,423
7563,373,342
8136,429,423
8136,429,423
7563,373,342
8136,429,423
7563,373,342
7563,373,342
8136,429,423
8136,429,423
8136,429,423
8136,429,423
7563,373,342
8136,429,423
8136,429,423
8136,429,423
7563,373,342
8136,429,423
8136,429,423
7563,373,342
8136,429,423
7563,373,342
7563,373,342
8136,429,423
8136,429,423
8136,429,423
7563,373,342
8136,429,423
8136,429,423
7563,373,342
8136,429,423
7563,373,342
7563,373,342
8136,429,423
8136,429,423
7563,373,342
8136,429,423
7563,373,342
7563,373,342
8136,429,423
7563,373,342
7563,373,342
7563,373,342
35,0,0
119,18,12
154,13,9
152,17,9
102,9,9
102,9,9
129,13,9
102,9,9
24,9,9
24,9,9
24,9,9
18,9,9
18,9,9
18,9,9
18,9,9
3699,233,225
3699,233,225
3045,225,225
3045,225,225
3045,225,225
4067,305,225
3699,233,225
3699,233,225
3699,233,225
3699,233,225
3699,233,225
3699,233,225
3045,225,225
3045,225,225
3045,225,225
4067,305,225
3699,233,225
3699,233,225
3699,233,225
3699,233,225
3699,233,225
3699,233,225
3045,225,225
3045,225,225
3045,225,225
4067,305,225
4067,305,225
4067,305,225
3567,213,81
3567,213,81
3567,213,81
3699,233,225
3699,233,225
3699,233,225
2502,93,81
2502,93,81
2502,93,81
3699,233,225
3699,233,225
3699,233,225
2502,93,81
2502,93,81
2502,93,81
3045,225,225
7,0,0
15,1,0
15,1,0
48,8,0
8,0,0
40,12,9
37,0,0
23,9,9
23,9,9
23,9,9
21,0,0
21,9,9
18,9,9
18,9,9
18,9,9
18,9,9
187,36,36
187,36,36
187,36,36
18,9,9
1,0,0
1,0,0
2,1,0
2,1,0
11,0,0
0,0,0
81,21,9
99,13,9
105,21,9
81,21,9
81,21,9
72,13,9
99,13,9
72,13,9
63,9,9
63,9,9
63,9,9
27,9,9
1400,146,144
1400,146,144
1400,146,144
1400,146,144
1400,146,144
1400,146,144
721,0,0
1344,144,144
1344,144,144
1344,144,144
1344,144,144
18,9,9
203,18,0
199,5,0
92,13,9
107,19,9
107,19,9
109,15,0
135,36,36
135,36,36
135,36,36
135,36,36
135,36,36
135,36,36
135,36,36
135,36,36
135,36,36
135,36,36
0,0,0
141,36,36
141,36,36
141,36,36
141,36,36
1,0,0
1,0,0
0,0,0
0,0,0
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2666054,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2668122,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2666054,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2668122,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2666054,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2668122,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2666054,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2668122,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2666054,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2668122,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2666054,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2668122,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
2665029,9216,9216
