"0,2-HCore","1,2-HCore","3,2-HCore","4,2-HCore"
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
456,48,48,1080
6,0,0,0
8,3,3,0
36,4,3,0
36,4,3,0
3,0,0,0
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
0,0,0,0
8,3,3,0
3,0,0,0
0,0,0,0
7,1,0,0
32,5,0,0
21,2,0,0
20,2,0,0
39,0,0,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,2,0,0
2,1,0,0
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
6,3,3,0
11,4,3,0
7,0,0,0
6,0,0,0
2,0,0,0
1,0,0,0
16,3,3,0
16,6,6,9
16,6,6,9
16,6,6,9
16,6,6,9
16,6,6,9
16,6,6,9
8,0,0,0
61,13,12,54
16,0,0,0
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
27,6,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
9,0,0,0
6,3,3,0
6,2,0,0
6,3,3,0
6,3,3,0
16,6,6,9
16,6,6,9
16,5,3,0
16,6,6,9
16,5,3,0
15,4,3,0
15,4,3,0
15,4,3,0
16,6,6,9
16,5,3,0
8,1,0,0
2,0,0,0
2,0,0,0
19,3,3,0
6,0,0,0
0,0,0,0
6,3,3,0
6,3,3,0
6,3,3,0
16,3,3,0
18,6,6,9
18,6,6,9
18,6,6,9
14,0,0,0
13,4,3,0
13,4,3,0
12,2,0,0
1,0,0,0
9,2,0,0
9,2,0,0
15,5,3,0
15,5,3,0
15,4,3,0
15,4,3,0
15,4,3,0
9,0,0,0
12,3,3,0
12,3,3,0
12,3,3,0
12,3,3,0
41,11,6,9
41,7,6,9
41,7,6,9
41,11,6,9
41,11,6,9
41,11,6,9
41,11,9,27
41,11,6,9
41,11,9,27
41,11,9,27
41,11,6,9
41,11,9,27
41,11,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,9,9,27
41,9,9,27
41,9,9,27
38,6,6,9
41,9,9,27
41,9,9,27
41,9,9,27
23,6,6,9
24,7,6,9
18,6,6,9
18,6,6,9
18,6,6,9
18,6,6,9
16,6,6,9
18,6,6,9
6,0,0,0
27,8,6,9
27,8,6,9
27,8,3,0
27,8,6,9
27,8,6,9
27,8,6,9
27,8,6,9
27,8,3,0
27,8,6,9
27,8,6,9
27,8,6,9
27,7,6,9
27,7,6,9
18,6,6,9
18,6,6,9
18,6,6,9
18,6,0,0
24,5,3,0
18,3,3,0
18,3,3,0
18,6,6,9
18,6,6,9
18,6,6,9
18,6,6,9
4,1,0,0
21,6,6,9
12,3,0,0
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
1,0,0,0
7,3,3,0
2,0,0,0
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
4,1,0,0
4,0,0,0
10,4,3,0
10,4,3,0
10,4,3,0
10,4,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
3,1,0,0
3,1,0,0
7,0,0,0
10,4,3,0
10,4,3,0
10,4,3,0
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
39,1,0,0
12,3,3,0
12,0,0,0
20,3,0,0
14,1,0,0
26,4,3,0
21,3,3,0
19,3,3,0
12,2,0,0
7,3,3,0
6,2,0,0
8,3,3,0
8,3,3,0
8,3,3,0
8,3,3,0
12,4,3,0
12,4,3,0
12,4,3,0
14,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
6,3,3,0
6,3,3,0
1,0,0,0
20,6,3,0
20,6,3,0
20,6,3,0
20,6,3,0
20,6,3,0
20,6,3,0
20,6,3,0
20,5,0,0
20,6,3,0
20,6,3,0
20,6,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,2,0,0
6,3,3,0
9,3,3,0
9,3,3,0
6,3,3,0
8,3,3,0
8,3,3,0
1,0,0,0
15,4,3,0
12,3,3,0
11,2,0,0
7,3,3,0
7,3,3,0
7,3,3,0
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
64,14,12,54
64,14,12,54
64,14,12,54
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
5,1,0,0
20,3,3,0
14,3,3,0
14,3,3,0
14,3,3,0
14,3,3,0
14,3,3,0
14,3,3,0
5,0,0,0
6,2,0,0
16,6,6,9
21,6,6,9
7,3,3,0
4,0,0,0
2,1,0,0
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
10,2,0,0
0,0,0,0
12,0,0,0
9,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
6,0,0,0
9,3,3,0
10,4,3,0
10,2,0,0
10,2,0,0
12,2,0,0
10,1,0,0
22,3,0,0
19,3,3,0
13,3,3,0
12,3,0,0
7,3,3,0
17,1,0,0
30,9,9,27
4,0,0,0
1,0,0,0
3,0,0,0
2,1,0,0
2,0,0,0
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
24,1,0,0
64,14,12,54
64,14,12,54
64,14,12,54
64,15,15,90
64,15,15,90
64,15,15,90
64,15,15,90
15,3,3,0
15,2,0,0
15,4,3,0
17,4,3,0
17,4,3,0
17,6,6,9
17,6,6,9
17,6,6,9
15,0,0,0
15,1,0,0
15,1,0,0
17,6,6,9
17,6,6,9
17,6,6,9
6,3,3,0
3,0,0,0
39,3,3,0
7,3,3,0
7,2,0,0
5,1,0,0
2,0,0,0
3,1,0,0
4,0,0,0
27,8,6,9
27,8,3,0
27,8,6,9
27,8,6,9
27,8,6,9
27,7,6,9
27,7,6,9
27,7,6,9
27,7,6,9
21,3,3,0
21,3,3,0
21,3,3,0
41,7,6,9
41,6,3,0
41,7,6,9
2,1,0,0
5,1,0,0
27,9,9,27
27,9,9,27
27,9,9,27
1,0,0,0
27,9,9,27
37,9,9,27
40,10,9,27
40,10,9,27
40,10,6,9
9,3,3,0
17,6,0,0
0,0,0,0
8,2,0,0
8,1,0,0
8,3,3,0
8,3,3,0
8,3,3,0
8,3,3,0
6,3,3,0
1,0,0,0
7,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
12,2,0,0
3,1,0,0
12,4,3,0
12,3,3,0
12,4,3,0
12,4,3,0
12,3,3,0
6,0,0,0
12,1,0,0
12,1,0,0
16,0,0,0
15,6,6,9
26,7,3,0
26,5,3,0
26,5,3,0
23,5,3,0
23,5,3,0
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
7,1,0,0
8,2,0,0
8,3,3,0
8,3,3,0
8,3,3,0
7,3,3,0
12,4,3,0
1,0,0,0
12,4,3,0
13,2,0,0
7,3,3,0
10,0,0,0
27,9,9,27
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
9,3,3,0
10,4,3,0
10,4,3,0
6,0,0,0
10,4,3,0
10,3,0,0
10,4,3,0
6,0,0,0
2,0,0,0
1,0,0,0
6,3,3,0
6,3,3,0
6,3,3,0
4,2,0,0
4,2,0,0
6,1,0,0
3,1,0,0
3,1,0,0
3,0,0,0
28,3,3,0
29,8,3,0
23,3,3,0
6,1,0,0
16,6,6,9
16,6,6,9
16,6,6,9
8,0,0,0
12,3,3,0
12,3,3,0
12,3,3,0
6,2,0,0
14,4,3,0
14,4,3,0
14,4,3,0
14,4,3,0
13,0,0,0
14,4,3,0
3,0,0,0
62,13,12,54
61,13,12,54
32,6,6,9
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
19,3,3,0
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
35,10,9,27
9,0,0,0
4,0,0,0
19,5,3,0
10,0,0,0
10,0,0,0
11,4,3,0
0,0,0,0
4,1,0,0
4,1,0,0
3,0,0,0
6,3,3,0
6,3,3,0
11,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
27,6,3,0
28,6,3,0
28,6,3,0
27,6,3,0
27,6,3,0
15,6,6,9
24,6,3,0
29,6,6,9
29,6,6,9
26,6,6,9
29,6,6,9
29,7,6,9
29,7,6,9
29,8,6,9
29,7,6,9
29,7,6,9
29,5,3,0
29,8,6,9
29,8,6,9
29,6,6,9
29,6,6,9
29,8,3,0
29,5,3,0
29,8,6,9
29,7,6,9
29,8,0,0
29,8,6,9
29,8,6,9
27,0,0,0
29,6,6,9
29,7,6,9
29,7,6,9
26,4,3,0
29,7,6,9
29,7,6,9
29,7,6,9
28,4,0,0
8,3,3,0
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,9,9,27
41,9,9,27
41,9,9,27
41,6,6,9
41,9,9,27
41,9,9,27
41,9,9,27
39,1,0,0
39,0,0,0
24,6,6,9
20,6,6,9
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
10,4,3,0
9,1,0,0
9,3,3,0
9,3,3,0
26,7,3,0
26,7,6,9
26,7,6,9
26,7,3,0
26,7,3,0
26,7,6,9
26,6,6,9
26,6,6,9
26,6,6,9
23,6,6,9
23,6,6,9
23,6,6,9
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
13,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
2,1,0,0
6,3,3,0
0,0,0,0
4,2,0,0
0,0,0,0
2,1,0,0
23,5,3,0
29,7,6,9
9,3,3,0
10,3,3,0
3,1,0,0
3,1,0,0
8,2,0,0
5,1,0,0
4,0,0,0
7,0,0,0
8,3,3,0
0,0,0,0
7,3,3,0
9,3,3,0
11,4,3,0
15,4,3,0
15,4,3,0
37,9,9,27
29,4,3,0
29,4,3,0
40,6,3,0
16,4,3,0
29,4,3,0
74,15,15,90
74,15,15,90
60,15,15,90
60,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
60,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
0,0,0,0
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
24,5,3,0
23,3,3,0
23,3,3,0
18,3,3,0
18,2,0,0
27,9,9,27
6,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
7,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
11,3,3,0
9,3,3,0
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
18,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
16,4,0,0
11,4,0,0
12,4,3,0
17,6,6,9
22,6,6,9
22,6,6,9
22,6,6,9
22,6,6,9
22,6,6,9
19,6,6,9
30,9,9,27
30,9,9,27
30,9,9,27
30,9,9,27
30,7,6,9
30,9,9,27
30,7,6,9
30,9,9,27
30,9,9,27
24,6,6,9
30,7,6,9
30,9,9,27
30,9,9,27
30,7,6,9
30,9,9,27
6,3,3,0
5,1,0,0
5,1,0,0
4,0,0,0
2,1,0,0
9,1,0,0
12,3,3,0
12,3,3,0
8,3,3,0
1,0,0,0
6,3,3,0
8,3,3,0
0,0,0,0
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
60,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
74,15,15,90
4,1,0,0
4,1,0,0
15,3,3,0
27,9,9,27
11,4,3,0
17,6,6,9
23,7,6,9
23,7,6,9
23,7,6,9
23,5,0,0
23,5,0,0
23,7,6,9
23,7,6,9
23,5,3,0
23,6,3,0
23,6,0,0
23,6,3,0
23,7,6,9
22,7,6,9
22,5,3,0
15,4,3,0
15,4,3,0
13,4,3,0
13,4,3,0
13,4,3,0
13,4,3,0
13,4,3,0
2,0,0,0
30,9,9,27
30,9,9,27
30,9,9,27
27,9,9,27
30,9,9,27
30,9,9,27
25,6,6,9
30,7,6,9
30,9,9,27
30,9,9,27
30,7,6,9
30,9,9,27
30,7,3,0
30,7,3,0
24,4,3,0
24,4,3,0
24,4,3,0
25,6,6,9
30,9,9,27
24,4,3,0
1,0,0,0
6,3,3,0
10,1,0,0
5,1,0,0
5,0,0,0
5,0,0,0
17,6,3,0
17,6,3,0
17,6,3,0
17,6,3,0
17,6,0,0
17,6,0,0
17,5,3,0
17,5,3,0
17,5,3,0
11,1,0,0
17,5,3,0
17,5,3,0
17,5,3,0
1,0,0,0
1,0,0,0
7,0,0,0
7,3,3,0
7,3,3,0
7,3,3,0
0,0,0,0
11,4,3,0
8,3,3,0
7,3,3,0
8,3,3,0
23,6,6,9
20,4,3,0
20,4,3,0
14,3,3,0
1,0,0,0
0,0,0,0
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
15,6,6,9
1,0,0,0
2,0,0,0
6,3,3,0
1,0,0,0
5,0,0,0
5,1,0,0
5,1,0,0
11,4,3,0
8,3,3,0
7,2,0,0
27,9,9,27
27,9,9,27
27,9,9,27
21,4,0,0
6,2,0,0
6,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
7,2,0,0
7,2,0,0
7,3,3,0
7,3,3,0
7,3,3,0
6,3,3,0
27,9,9,27
10,3,3,0
10,3,3,0
10,3,3,0
10,3,3,0
9,2,0,0
10,3,3,0
15,3,3,0
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
13,0,0,0
7,3,3,0
6,2,0,0
3,1,0,0
3,1,0,0
5,0,0,0
7,3,3,0
6,2,0,0
0,0,0,0
15,4,3,0
8,2,0,0
7,0,0,0
7,0,0,0
17,6,6,9
17,6,6,9
17,6,6,9
2,1,0,0
0,0,0,0
3,0,0,0
12,3,0,0
12,3,3,0
12,3,3,0
12,3,0,0
12,3,3,0
12,3,3,0
0,0,0,0
1,0,0,0
17,3,3,0
18,5,3,0
12,3,3,0
18,5,3,0
18,4,0,0
18,5,3,0
18,5,3,0
18,5,3,0
18,5,3,0
18,6,6,9
18,6,6,9
18,6,6,9
18,6,6,9
18,6,6,9
18,6,6,9
17,3,3,0
18,5,3,0
12,3,3,0
0,0,0,0
2,0,0,0
6,3,3,0
6,3,3,0
6,3,3,0
4,0,0,0
29,6,6,9
26,6,6,9
20,6,6,9
29,7,6,9
29,6,6,9
13,1,0,0
13,1,0,0
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
32,5,0,0
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
15,0,0,0
42,12,12,54
11,3,3,0
11,3,3,0
11,3,3,0
6,3,3,0
8,3,3,0
8,3,3,0
11,4,3,0
11,4,3,0
11,4,3,0
7,1,0,0
7,1,0,0
11,4,3,0
11,3,0,0
24,3,3,0
28,7,6,9
27,6,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
7,3,3,0
6,2,0,0
16,6,6,9
7,3,3,0
9,1,0,0
9,1,0,0
1,0,0,0
1,0,0,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
0,0,0,0
6,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
3,1,0,0
3,1,0,0
21,6,6,9
28,6,6,9
29,6,6,9
16,3,3,0
16,3,3,0
0,0,0,0
22,4,3,0
22,6,3,0
22,6,6,9
22,6,6,9
22,6,3,0
22,6,6,9
22,5,3,0
21,8,6,9
21,8,6,9
21,8,0,0
21,8,0,0
21,8,3,0
21,8,0,0
21,6,6,9
20,5,3,0
21,6,6,9
20,5,3,0
6,0,0,0
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
756,63,63,1890
