"0,2-d","1,2-d","3,2-d","4,2-d"
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
89,16,12,54
111,24,24,180
89,16,12,54
47,3,3,0
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
1393,87,87,3654
86,16,12,54
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
1392,87,87,3654
0,0,0,0
37,9,6,9
32,9,9,27
37,11,9,27
32,9,9,27
37,11,9,27
32,9,9,27
37,11,9,27
15,4,3,0
58,5,3,0
12,0,0,0
26,8,6,9
28,8,6,9
27,7,6,9
40,7,3,0
34,9,6,9
31,7,3,0
34,9,6,9
34,9,6,9
33,3,3,0
30,6,6,9
30,6,6,9
30,6,6,9
12,4,3,0
11,3,3,0
10,3,3,0
1,0,0,0
9,0,0,0
22,3,3,0
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
22,8,6,9
21,8,6,9
18,6,3,0
18,6,3,0
12,3,3,0
12,3,3,0
34,9,9,27
33,9,9,27
32,9,9,27
58,8,6,9
58,8,6,9
123,19,9,27
119,19,9,27
68,7,0,0
80,10,9,27
71,10,9,27
153,35,24,54
114,17,9,27
105,14,9,27
102,13,6,9
107,15,9,18
110,17,9,27
101,14,9,27
98,13,6,9
103,15,9,18
62,9,9,27
65,10,6,9
64,3,3,0
38,10,6,9
63,9,0,0
37,2,0,0
6,0,0,0
23,6,6,9
30,7,6,9
34,9,6,9
19,6,6,9
16,6,6,9
19,6,6,9
18,6,6,9
8,0,0,0
26,3,3,0
7,0,0,0
7,3,0,0
6,2,0,0
4,0,0,0
10,3,3,0
8,2,0,0
9,4,3,0
9,4,3,0
7,3,3,0
6,3,3,0
5,0,0,0
7,0,0,0
145,33,21,54
106,16,9,27
100,13,6,9
97,13,9,27
102,16,9,27
96,13,6,9
93,13,9,27
38,7,6,9
54,9,9,27
136,31,18,54
130,27,12,18
127,25,9,27
124,23,6,9
129,27,12,27
120,21,3,0
127,25,9,27
127,25,9,27
127,25,9,27
120,21,3,0
120,21,3,0
88,12,9,27
88,12,9,27
88,12,9,27
88,12,9,27
84,10,6,9
79,9,9,27
79,9,9,27
79,9,9,27
65,3,3,0
66,3,3,0
84,12,9,27
84,12,9,27
84,12,9,27
84,12,9,27
80,10,6,9
75,9,9,27
75,9,9,27
75,9,9,27
61,3,3,0
33,4,0,0
20,4,3,0
20,4,3,0
11,3,3,0
7,0,0,0
3,1,0,0
4,0,0,0
17,1,0,0
9,3,0,0
11,3,3,0
16,5,3,0
16,5,3,0
25,3,3,0
9,1,0,0
67,15,15,90
68,16,15,90
67,15,15,90
6,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
0,0,0,0
10,1,0,0
11,2,0,0
0,0,0,0
66,13,12,36
63,13,12,36
58,11,9,27
57,10,9,27
48,16,15,36
43,11,9,27
42,11,9,27
36,8,3,0
40,11,9,27
39,11,9,27
33,7,3,0
34,9,9,27
44,12,9,27
39,10,9,27
39,10,9,27
39,10,9,27
41,10,9,27
41,10,9,27
41,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
10,4,3,0
0,0,0,0
11,3,3,0
30,9,6,9
25,6,6,9
32,9,6,9
29,7,3,0
30,2,0,0
31,3,0,0
16,5,3,0
25,4,3,0
20,3,3,0
42,12,12,54
37,2,0,0
82,13,3,0
82,12,3,0
49,2,0,0
100,21,21,117
88,17,15,90
81,15,12,54
87,17,15,90
93,19,18,117
92,19,18,117
92,19,18,117
88,17,15,90
81,15,12,54
87,17,15,90
93,20,18,117
92,19,18,117
92,19,18,117
75,15,15,90
81,16,15,90
80,16,15,90
80,16,15,90
74,14,12,54
73,14,12,54
73,14,12,54
80,16,15,90
79,16,15,90
79,16,15,90
85,18,18,117
85,18,18,117
84,18,18,117
3,0,0,0
3,1,0,0
24,6,6,9
10,1,0,0
4,0,0,0
16,4,3,0
16,4,3,0
9,3,3,0
40,6,3,0
47,7,3,0
37,3,3,0
8,3,3,0
8,3,3,0
8,3,3,0
23,4,3,0
18,2,0,0
31,7,6,9
29,6,6,9
37,8,6,9
24,6,6,9
32,9,6,9
30,8,6,9
27,6,3,0
27,6,3,0
16,3,3,0
12,0,0,0
6,0,0,0
8,4,3,0
23,6,6,9
13,3,3,0
15,3,3,0
15,3,3,0
6,3,3,0
22,4,0,0
15,1,0,0
26,5,3,0
21,3,3,0
26,3,3,0
31,7,0,0
22,5,3,0
30,4,3,0
13,3,3,0
13,3,3,0
7,3,3,0
16,5,3,0
18,6,6,9
20,7,6,9
19,7,6,9
18,6,6,9
1,0,0,0
37,3,0,0
33,7,3,0
28,5,0,0
14,4,3,0
12,3,3,0
14,4,3,0
37,10,6,9
