"0,1-nd","2,1-nd","3,1-nd"
94,12,0
98,22,25
98,22,25
77,36,135
45,0,0
326,24,30
124,18,30
108,8,0
279,6,0
199,4,0
95,16,25
38,16,25
95,16,25
140,8,0
138,30,50
103,30,50
104,24,40
163,12,0
91,20,25
287,72,410
254,66,375
329,38,70
168,20,40
460,74,365
428,74,365
267,66,375
342,30,60
473,74,365
441,74,365
159,0,0
159,0,0
440,134,935
408,132,935
183,72,825
183,72,825
396,106,825
289,30,160
246,0,0
141,0,0
53,0,0
208,66,420
297,66,420
341,70,420
150,12,0
247,0,0
176,0,0
138,0,0
36,4,0
245,64,420
289,68,420
378,68,420
356,22,40
416,22,40
201,0,0
176,0,0
213,16,40
226,0,0
251,0,0
223,0,0
231,0,0
231,12,0
223,0,0
277,4,0
223,20,40
216,4,0
205,4,0
237,4,0
393,4,0
270,8,0
246,6,0
456,16,0
240,6,0
236,4,0
226,0,0
231,6,0
226,0,0
115,4,0
119,4,0
123,8,0
103,0,0
201,10,0
165,10,0
140,8,0
22,0,0
630,4,0
102,4,0
91,0,0
91,0,0
91,0,0
124,22,40
2434,10,0
3034,26,50
3087,62,115
3501,8,0
3331,30,50
3283,34,25
2487,22,25
2608,44,75
3253,104,205
2451,44,90
2443,32,60
2460,24,0
2718,86,210
2635,58,110
2488,42,80
3109,12,0
2446,38,25
2448,0,0
2431,40,75
2444,44,50
2605,12,0
2497,50,110
2538,20,0
2558,36,75
2490,68,205
2429,40,85
2432,16,0
2433,18,0
2430,18,0
2397,6,0
2398,22,25
2429,40,85
2410,10,0
2389,0,0
2412,32,50
2399,0,0
2415,16,0
2398,22,25
2389,0,0
2389,0,0
124,22,40
103,4,0
18,0,0
2386,64,0
2542,64,0
38,6,0
38,6,0
70,0,0
307,0,0
101,0,0
1418,0,0
101,0,0
103,0,0
158,8,0
100,6,0
56,16,25
1010,20,30
220,20,30
88,16,30
351,36,5215
318,36,135
245,36,135
245,36,135
2926,1444,178695
2239,1444,178695
2231,18,0
1696,18,0
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
2088,1444,178695
12,0,0
72,6,0
71,0,0
22,4,0
34,8,0
21,6,0
203,4,0
308,36,55
340,12,0
261,24,35
172,0,0
189,20,35
185,20,30
183,6,0
185,20,30
215,10,0
172,0,0
21,6,0
247,36,55
175,24,35
171,20,30
171,20,30
732,20,30
274,4,0
164,4,0
156,0,0
201,6,0
233,14,0
447,8,0
442,16,25
306,8,0
309,16,25
227,16,25
191,0,0
208,4,0
190,0,0
221,4,0
128,20,35
685,20,30
128,4,0
111,4,0
48,16,30
322,8,0
181,8,0
58,0,0
87,18,25
86,18,25
63,16,25
106,8,0
234,12,0
86,6,0
304,18,0
250,36,50
200,10,0
259,24,30
446,20,30
211,20,30
219,6,0
181,4,0
373,8,0
542,18,0
917,42,25
298,6,0
269,20,25
264,22,25
296,16,0
260,12,0
264,22,25
879,42,25
105,16,25
201,16,25
205,6,0
167,16,25
165,18,25
161,16,25
165,18,25
161,16,25
191,20,30
378,20,30
143,20,30
184,0,0
73,6,0
244,4,0
244,0,0
757,16,0
934,22,0
217,18,25
317,16,25
226,18,25
203,44,150
203,44,150
361,48,115
214,32,85
240,0,0
197,28,65
203,44,150
222,42,105
310,86,245
66,4,0
107,16,25
88,16,25
65,0,0
101,16,25
98,8,0
156,8,0
113,16,25
113,16,25
142,0,0
113,16,25
110,0,0
288,0,0
1323,12,0
176,0,0
360,10,0
184,6,0
220,10,0
179,6,0
214,16,25
210,0,0
203,0,0
1158,10,0
1412,44,30
1749,42,25
1802,22,30
1154,0,0
1157,0,0
1288,38,135
1258,16,25
1416,46,50
1127,0,0
1150,38,135
1226,54,190
1660,56,190
1261,20,25
1164,22,30
1433,18,25
1174,20,25
1169,38,190
1150,38,135
1156,26,30
1332,26,25
1316,56,190
1247,34,0
1161,46,135
1329,18,25
91,4,0
92,16,25
76,16,25
69,16,25
389,16,25
299,16,25
171,16,25
171,16,25
174,16,25
188,16,25
33,0,0
80,20,25
179,4,0
82,20,25
99,20,25
60,0,0
66,4,0
167,4,0
257,0,0
176,0,0
431,4,0
204,4,0
176,4,0
178,4,0
54,20,25
71,20,25
75,20,25
52,18,25
49,8,0
57,8,0
64,8,0
51,18,25
303,0,0
48,8,0
31,0,0
339,16,30
480,110,1060
479,130,1110
439,124,1110
439,124,1110
447,112,1060
307,18,0
209,10,0
384,6,0
965,32,0
632,26,30
372,20,30
548,14,0
499,4,0
349,8,0
725,22,25
757,32,25
721,12,0
725,22,25
1340,44,0
1431,40,60
789,28,25
1675,34,60
948,0,0
894,28,25
750,10,0
744,18,25
727,18,25
710,0,0
710,0,0
774,0,0
78,4,0
692,20,25
72,16,25
168,22,25
727,20,25
800,28,0
835,28,30
815,22,30
764,24,40
856,34,40
712,40,150
721,50,160
732,50,160
713,40,150
728,18,40
686,8,0
857,24,70
673,0,0
38,16,25
38,16,25
38,0,0
40,16,25
32,16,25
335,46,55
156,26,35
121,22,30
114,12,0
104,8,0
1307,84,280
1269,138,610
610,8,0
749,54,210
762,60,210
774,4,0
764,76,450
660,76,450
674,80,450
585,0,0
606,0,0
591,6,0
635,6,0
606,14,0
1528,96,500
1117,38,0
685,20,0
594,4,0
689,14,0
1446,100,300
1076,46,90
1728,60,60
926,68,210
939,74,230
801,34,90
783,14,0
1705,58,170
766,8,0
781,0,0
1204,26,0
848,28,70
840,24,60
763,0,0
836,14,0
150,18,25
59,20,25
32,8,0
159,18,25
494,4,0
137,4,0
41,8,0
64,36,150
64,36,150
171,44,150
64,36,150
171,44,150
233,38,105
241,42,115
329,74,155
269,38,90
399,6,0
223,6,0
216,24,45
216,24,45
209,18,25
213,20,25
209,18,25
205,8,0
182,46,105
122,24,65
274,30,135
549,38,135
77,22,65
165,30,65
171,44,150
190,56,125
130,26,70
218,40,90
165,24,45
165,24,45
110,0,0
36,0,0
21,0,0
134,22,25
236,22,25
54,8,0
63,20,25
138,36,135
138,36,135
138,36,135
294,20,25
121,18,25
26,16,25
26,16,25
26,16,25
69,0,0
101,16,25
58,16,25
58,16,25
47,0,0
25,0,0
3979,16,25
151,16,25
148,16,25
1349,8,0
1209,8,0
1860,12,0
1255,26,70
2930,90,1545
3791,90,1545
1344,54,1555
1276,0,0
1365,48,1555
1708,18,0
1280,12,0
1437,0,0
1198,0,0
1186,0,0
1273,164,2135
1303,0,0
1217,60,555
1259,150,2085
1301,164,2135
1192,6,0
1187,0,0
1233,0,0
1259,150,2085
1186,0,0
1259,150,2085
1230,0,0
1271,8,0
1303,164,2135
1259,150,2085
210,6,0
385,110,1060
345,106,1060
345,106,1060
353,102,1060
65,6,0
132,0,0
1022,22,30
770,16,30
1038,32,90
888,58,210
901,72,230
763,32,90
903,76,450
799,76,450
813,78,450
1667,96,500
1256,38,0
752,14,0
725,0,0
775,10,0
730,0,0
864,14,0
125,4,0
177,4,0
62,4,0
63,4,0
72,16,25
65,4,0
65,4,0
72,16,25
82,16,25
242,36,135
242,36,135
253,38,135
405,40,135
258,44,135
317,40,135
284,18,30
342,30,30
244,22,30
323,20,25
518,0,0
412,16,25
239,0,0
213,16,25
189,16,25
168,0,0
384,22,30
376,22,30
467,18,0
1119,10,0
403,10,0
337,4,0
336,4,0
334,4,0
426,16,35
608,22,35
345,4,0
461,22,35
104,36,135
115,38,135
690,96,330
199,46,190
346,82,330
191,16,0
272,48,240
904,62,240
633,54,190
780,118,360
706,78,250
852,22,0
1338,144,500
1013,76,290
726,58,235
833,78,290
790,60,230
627,22,40
627,22,40
618,48,120
596,32,60
594,16,40
616,36,100
596,32,60
582,0,0
606,22,0
397,6,0
271,14,0
1266,22,0
225,10,0
313,24,0
569,18,25
566,16,25
837,52,220
505,68,230
524,92,270
453,56,220
372,32,100
364,0,0
375,4,0
370,28,50
420,28,50
365,28,50
365,28,50
381,0,0
354,4,0
289,54,190
115,38,135
465,18,25
1337,30,30
261,0,0
384,24,30
400,16,0
285,18,30
258,10,0
247,6,0
245,0,0
362,60,240
508,22,0
994,78,250
274,36,120
252,32,60
252,32,60
309,8,0
424,36,50
284,16,25
259,24,40
304,12,0
259,24,40
254,12,0
264,32,50
502,18,25
306,18,25
243,0,0
7074,5954,2216720
7074,5954,2216720
7074,5954,2216720
6157,4104,1466475
7074,5954,2216720
7074,5954,2216720
3957,12,0
5955,4102,1466475
7074,5954,2216720
6157,4516,1704830
7074,5954,2216720
7074,5954,2216720
5632,3080,1025895
7074,5954,2216720
6157,4516,1704830
5955,4102,1466475
7074,5954,2216720
6968,5812,2182310
7166,5954,2216720
7074,5954,2216720
6157,4516,1704830
5955,4102,1466475
7074,5954,2216720
7074,5954,2216720
6157,4516,1704830
6247,4658,1739240
6968,5812,2182310
7074,5954,2216720
7074,5954,2216720
7074,5954,2216720
6313,4106,1466475
6172,4104,1466475
5955,4102,1466475
6157,4516,1704830
7074,5954,2216720
7074,5954,2216720
3910,6,0
6493,4676,1739280
6968,5812,2182310
5955,4102,1466475
4046,142,5425
6157,4516,1704830
6247,4658,1739240
6704,4662,1739240
58,16,25
51,16,25
225,0,0
55,0,0
52,0,0
35,16,25
105,0,0
178,4,0
320,0,0
53,4,0
45,0,0
320,28,35
203,28,75
246,34,75
202,16,25
193,16,25
196,16,25
145,0,0
105,16,30
216,24,30
255,24,30
95,4,0
78,0,0
81,4,0
210,14,0
341,4,0
222,0,0
193,0,0
29,0,0
378,16,25
267,16,25
342,6,0
465,0,0
312,6,0
256,8,0
250,6,0
248,0,0
248,0,0
248,0,0
248,0,0
248,0,0
248,0,0
177,16,25
920,62,250
198,24,100
152,0,0
32,16,25
35,16,25
35,16,25
22,0,0
57,16,25
33,0,0
6432,5948,2216720
6432,5948,2216720
5515,4102,1466475
6432,5948,2216720
6432,5948,2216720
5313,4100,1466475
6432,5948,2216720
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
6432,5948,2216720
5515,4102,1466475
6432,5948,2216720
6432,5948,2216720
5313,4100,1466475
6432,5948,2216720
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5515,4102,1466475
6432,5948,2216720
6432,5948,2216720
5313,4100,1466475
6432,5948,2216720
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5515,4102,1466475
5515,4102,1466475
4396,3602,1466475
5515,4102,1466475
5515,4102,1466475
5515,4102,1466475
5515,4102,1466475
4396,3602,1466475
5515,4102,1466475
5409,4062,1466475
5607,4102,1466475
5515,4102,1466475
4396,3602,1466475
5515,4102,1466475
5515,4102,1466475
5409,4062,1466475
5515,4102,1466475
5515,4102,1466475
5515,4102,1466475
4754,3606,1466475
4613,3604,1466475
4396,3602,1466475
5515,4102,1466475
5515,4102,1466475
5409,4062,1466475
4396,3602,1466475
2378,6,0
6432,5948,2216720
5313,4100,1466475
6432,5948,2216720
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5313,4100,1466475
6432,5948,2216720
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
287,32,70
308,26,70
5313,4100,1466475
5313,4100,1466475
5313,4100,1466475
5313,4100,1466475
4194,3600,1466475
5313,4100,1466475
5207,4060,1466475
5405,4100,1466475
5313,4100,1466475
4194,3600,1466475
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
5313,4100,1466475
5313,4100,1466475
5313,4100,1466475
4552,3604,1466475
4411,3602,1466475
4194,3600,1466475
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
4194,3600,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5515,4512,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5409,4464,1704830
5607,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
4688,4144,1704830
5409,4464,1704830
5515,4512,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5515,4512,1704830
4934,4146,1704830
5409,4464,1704830
4598,4096,1704830
4688,4144,1704830
5145,4148,1704830
6432,5948,2216720
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
4990,3064,1025855
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
4990,3064,1025855
4990,3064,1025855
5082,3064,1025855
4990,3064,1025855
4990,3064,1025855
4990,3064,1025855
4163,2744,1025855
4990,3064,1025855
4990,3064,1025855
4990,3064,1025855
4990,3064,1025855
4990,3064,1025855
4409,2780,1026000
1962,146,5530
4163,2744,1025855
4620,2748,1025855
1983,90,1545
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5515,4512,1704830
5409,4464,1704830
5607,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
4688,4144,1704830
5409,4464,1704830
5515,4512,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5515,4512,1704830
4934,4146,1704830
5409,4464,1704830
4598,4096,1704830
4688,4144,1704830
5145,4148,1704830
5313,4100,1466475
5207,4060,1466475
5405,4100,1466475
5313,4100,1466475
4194,3600,1466475
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
5313,4100,1466475
5313,4100,1466475
5313,4100,1466475
4552,3604,1466475
4411,3602,1466475
4194,3600,1466475
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
4194,3600,1466475
6326,5808,2182310
6524,5948,2216720
6432,5948,2216720
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
6418,5808,2182310
6326,5808,2182310
5409,4464,1704830
5207,4060,1466475
6326,5808,2182310
6326,5808,2182310
5409,4464,1704830
5499,4512,1704830
6220,5760,2182310
6326,5808,2182310
6326,5808,2182310
6326,5808,2182310
5565,4064,1466475
5424,4062,1466475
5207,4060,1466475
5409,4464,1704830
6326,5808,2182310
6326,5808,2182310
5745,4514,1704830
6220,5760,2182310
5207,4060,1466475
5409,4464,1704830
5499,4512,1704830
5956,4516,1704830
6524,5948,2216720
5607,4512,1704830
5405,4100,1466475
6524,5948,2216720
6524,5948,2216720
5607,4512,1704830
5697,4652,1739240
6418,5808,2182310
6524,5948,2216720
6524,5948,2216720
6524,5948,2216720
5763,4104,1466475
5622,4102,1466475
5405,4100,1466475
5607,4512,1704830
6524,5948,2216720
6524,5948,2216720
5943,4660,1739240
6418,5808,2182310
5405,4100,1466475
5607,4512,1704830
5697,4652,1739240
6154,4656,1739240
3508,0,0
5515,4512,1704830
5313,4100,1466475
6432,5948,2216720
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
4688,4144,1704830
5409,4464,1704830
5515,4512,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5515,4512,1704830
4934,4146,1704830
5409,4464,1704830
4598,4096,1704830
4688,4144,1704830
5145,4148,1704830
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
5313,4100,1466475
5313,4100,1466475
5313,4100,1466475
4552,3604,1466475
4411,3602,1466475
4194,3600,1466475
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
4194,3600,1466475
6432,5948,2216720
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5515,4512,1704830
5605,4652,1739240
6326,5808,2182310
6432,5948,2216720
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
4688,4144,1704830
5409,4464,1704830
5515,4512,1704830
5515,4512,1704830
5515,4512,1704830
4598,4096,1704830
5515,4512,1704830
5515,4512,1704830
4934,4146,1704830
5409,4464,1704830
4598,4096,1704830
4688,4144,1704830
5145,4148,1704830
5499,4512,1704830
5605,4652,1739240
5605,4652,1739240
5605,4652,1739240
4688,4144,1704830
5605,4652,1739240
5605,4652,1739240
5024,4292,1739240
5499,4512,1704830
4688,4144,1704830
4778,4284,1739240
5235,4288,1739240
6326,5808,2182310
6326,5808,2182310
6326,5808,2182310
5565,4064,1466475
5424,4062,1466475
5207,4060,1466475
5409,4464,1704830
6326,5808,2182310
6326,5808,2182310
5745,4514,1704830
6220,5760,2182310
5207,4060,1466475
5409,4464,1704830
5499,4512,1704830
5956,4516,1704830
6432,5948,2216720
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
6432,5948,2216720
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5671,4104,1466475
5530,4102,1466475
5313,4100,1466475
5515,4512,1704830
6432,5948,2216720
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
4769,3612,1466475
4552,3604,1466475
5671,4104,1466475
5671,4104,1466475
5565,4064,1466475
4552,3604,1466475
2935,26,25
2512,18,25
2512,18,25
4411,3602,1466475
5530,4102,1466475
5530,4102,1466475
5424,4062,1466475
4411,3602,1466475
2461,22,45
5313,4100,1466475
5313,4100,1466475
5207,4060,1466475
4194,3600,1466475
5515,4512,1704830
5515,4512,1704830
4934,4146,1704830
5409,4464,1704830
4598,4096,1704830
4688,4144,1704830
5145,4148,1704830
6432,5948,2216720
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5851,4660,1739240
6326,5808,2182310
5313,4100,1466475
5515,4512,1704830
5605,4652,1739240
6062,4656,1739240
5745,4514,1704830
2823,164,5530
4934,4146,1704830
5024,4292,1739240
5481,4296,1739240
2844,90,1545
5207,4060,1466475
5409,4464,1704830
5499,4512,1704830
5956,4516,1704830
397,54,1555
4688,4144,1704830
5145,4148,1704830
5235,4288,1739240
3112,36,135
3096,82,2620
2973,36,135
2913,36,135
2913,36,135
2955,82,2620
23,0,0
54,0,0
81,0,0
46,4,0
33,0,0
16,4,0
263,12,0
140,16,25
338,16,25
223,24,30
348,22,30
326,4,0
247,8,0
204,4,0
195,0,0
195,0,0
195,0,0
161,10,0
415,76,360
317,64,350
217,40,350
2589,24,140
37,16,25
53,16,25
37,16,25
423,8,0
428,42,100
539,98,535
429,76,480
444,76,480
814,90,480
417,20,0
531,30,90
366,20,50
454,42,100
348,0,0
1075,42,60
1053,48,155
1127,102,345
1043,46,155
1218,74,220
1970,116,270
1170,64,125
1085,42,0
1064,40,60
1062,34,0
1014,6,0
1011,0,0
1043,30,0
1116,40,60
115,6,0
1697,140,1705
2561,1886,271940
2561,1886,271940
1687,126,1655
2561,1886,271940
1666,98,1420
2329,1446,198190
2561,1886,271940
2960,1992,272565
2561,1886,271940
2128,96,1355
1759,148,1715
1977,158,1755
2561,1886,271940
2445,1682,243800
2561,1886,271940
2561,1886,271940
2561,1886,271940
2561,1886,271940
1684,96,1355
2561,1886,271940
2445,1682,243800
2605,1888,271940
2561,1886,271940
2561,1886,271940
1643,34,140
2445,1682,243800
2445,1682,243800
2329,1446,198190
2561,1886,271940
277,16,25
124,16,25
144,64,420
144,64,420
144,64,420
231,64,420
124,16,25
144,64,420
112,4,0
20,0,0
30,16,25
30,16,25
30,16,25
299,44,110
126,24,50
214,52,130
139,34,70
116,24,50
300,78,480
315,78,480
685,96,490
574,22,0
404,8,0
325,44,110
250,24,60
409,6,0
163,28,135
205,72,480
575,90,490
548,38,135
342,0,0
590,92,490
547,34,95
774,0,0
537,18,25
537,18,25
505,16,25
505,16,25
518,16,25
498,0,0
112,10,0
275,22,40
102,16,40
566,0,0
568,10,0
635,4,0
401,18,25
399,4,0
385,4,0
394,6,0
385,4,0
411,18,25
417,8,0
230,6,0
351,50,235
238,36,235
229,0,0
391,0,0
663,24,0
596,22,0
713,20,30
568,20,0
393,12,0
327,0,0
327,0,0
1651,16,25
2519,1444,178695
1662,16,25
1662,16,25
1853,26,25
1707,22,25
1650,10,0
1650,10,0
1665,0,0
2368,1444,178695
2368,1444,178695
2368,1444,178695
1637,0,0
1637,0,0
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
1637,0,0
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
2368,1444,178695
95,6,0
242,16,25
98,16,25
98,16,25
79,4,0
650,14,0
1028,14,0
57,4,0
12,4,0
57,4,0
262,16,0
63,6,0
252,6,0
131,16,0
412,6,0
291,38,50
252,14,0
441,8,0
331,14,0
311,40,50
383,20,0
300,26,40
282,24,40
559,14,0
92,6,0
423,16,25
286,16,25
601,56,230
264,20,90
231,20,30
347,48,220
231,20,30
233,16,25
180,34,50
169,24,40
151,22,40
107,6,0
103,6,0
161,8,0
389,12,0
60,6,0
578,26,0
630,132,1195
376,114,1185
420,126,1195
471,28,0
357,116,1185
369,118,1185
327,10,0
303,34,190
198,0,0
414,4,0
139,4,0
144,6,0
272,18,0
189,28,40
171,22,40
767,8,0
341,10,0
839,22,0
261,20,30
216,8,0
193,20,30
199,8,0
198,20,30
193,20,30
244,32,50
330,18,0
191,12,0
365,0,0
192,4,0
