"0,1-d","2,1-d","3,1-d","4,1-d"
10,0,0,0
9,0,0,0
9,0,0,0
20,2,0,0
17,2,0,0
18,4,5,0
16,0,0,0
18,4,5,0
18,0,0,0
18,4,5,0
18,4,0,0
19,0,0,0
18,4,5,0
16,0,0,0
17,2,0,0
17,2,0,0
16,0,0,0
2,2,0,0
4,4,5,0
4,4,5,0
3,2,0,0
3,2,0,0
4,4,5,0
3,2,0,0
8,0,0,0
4,2,0,0
4,2,0,0
4,4,0,0
3,2,0,0
7,4,5,0
6,4,5,0
4,0,0,0
3,2,0,0
5,4,5,0
3,0,0,0
6,4,5,0
5,2,0,0
10,10,50,90
10,10,50,90
10,10,50,90
5,0,0,0
12,0,0,0
5,0,0,0
9,0,0,0
5,0,0,0
10,10,50,90
10,10,50,90
10,10,50,90
3,0,0,0
11,0,0,0
6,4,5,0
6,4,5,0
6,4,5,0
13,6,15,9
11,4,5,0
10,4,5,0
6,2,0,0
4,2,0,0
19,12,30,18
15,4,5,0
17,8,30,36
16,6,15,9
15,2,0,0
15,2,0,0
26,2,0,0
17,4,0,0
14,4,0,0
20,2,0,0
13,2,0,0
13,2,0,0
13,2,0,0
12,0,0,0
13,2,0,0
4,2,0,0
4,2,0,0
6,4,5,0
7,6,5,0
7,2,0,0
6,4,5,0
8,4,5,0
9,6,15,9
2,2,0,0
17,14,65,81
12,8,30,36
15,0,0,0
11,6,15,9
12,8,30,36
13,8,30,36
12,6,15,9
13,8,30,36
11,2,0,0
10,2,0,0
20,14,50,45
21,12,45,45
22,14,25,9
16,6,15,9
17,8,20,9
20,14,50,45
15,4,5,0
16,4,5,0
15,4,5,0
15,4,5,0
17,8,30,36
17,8,30,36
15,12,45,45
11,4,5,0
14,10,35,36
11,8,30,36
11,8,30,36
15,8,30,36
12,8,30,36
12,8,30,36
9,2,0,0
9,2,0,0
16,4,5,0
13,6,10,0
4,4,5,0
7,4,5,0
4,0,0,0
7,0,0,0
33,10,25,9
39,14,20,9
23,2,0,0
36,12,15,9
25,6,15,9
22,2,0,0
23,2,0,0
33,2,0,0
22,2,0,0
24,4,5,0
27,2,0,0
22,2,0,0
22,2,0,0
21,0,0,0
21,0,0,0
7,0,0,0
10,0,0,0
30,18,40,18
31,6,15,9
15,2,0,0
14,4,5,0
14,4,5,0
14,4,5,0
15,6,10,0
13,6,10,0
12,4,0,0
14,8,5,0
11,2,0,0
11,2,0,0
16,6,15,9
11,4,0,0
10,2,0,0
7,0,0,0
8,2,0,0
9,4,5,0
11,8,10,0
9,4,5,0
8,2,0,0
9,4,5,0
9,4,5,0
9,0,0,0
9,0,0,0
8,0,0,0
4,4,5,0
4,4,5,0
4,4,5,0
32,10,40,45
29,10,40,45
27,10,30,36
26,8,30,36
28,2,0,0
24,4,5,0
28,12,10,0
29,4,5,0
22,0,0,0
28,4,5,0
23,2,0,0
24,2,0,0
23,2,0,0
23,2,0,0
24,2,0,0
26,8,5,0
24,4,5,0
11,2,0,0
17,4,5,0
14,4,5,0
9,4,5,0
8,0,0,0
2,0,0,0
2,0,0,0
20,10,15,9
20,8,5,0
19,6,15,9
14,2,0,0
16,6,15,9
15,6,15,9
14,2,0,0
15,4,5,0
13,2,0,0
12,0,0,0
10,8,30,36
10,8,30,36
10,8,30,36
7,2,0,0
8,8,30,36
8,8,30,36
8,8,30,36
9,8,10,0
6,4,5,0
6,4,5,0
7,4,5,0
7,4,5,0
5,0,0,0
20,2,0,0
10,2,0,0
9,0,0,0
9,0,0,0
10,2,0,0
11,4,5,0
10,2,0,0
15,12,20,0
11,4,5,0
24,4,5,0
16,4,5,0
17,4,5,0
25,4,5,0
17,4,5,0
19,6,15,9
19,8,15,9
19,6,15,9
11,0,0,0
7,4,0,0
6,2,0,0
12,4,5,0
13,4,5,0
20,4,5,0
12,4,5,0
11,0,0,0
12,4,5,0
7,4,5,0
1,0,0,0
4,4,5,0
4,2,0,0
5,4,5,0
4,4,5,0
5,4,5,0
4,2,0,0
4,2,0,0
9,2,0,0
6,0,0,0
4,2,0,0
5,4,5,0
5,4,5,0
4,4,5,0
7,6,15,9
7,6,15,9
6,6,15,9
5,2,0,0
6,2,0,0
4,0,0,0
7,4,5,0
10,2,0,0
5,0,0,0
5,0,0,0
37,14,60,63
20,2,0,0
30,2,0,0
27,8,30,36
21,2,0,0
20,4,5,0
20,4,5,0
20,4,5,0
19,2,0,0
21,6,10,0
26,6,15,9
8,2,0,0
10,10,50,90
10,10,50,90
10,10,50,90
20,16,40,18
12,2,0,0
16,6,10,0
18,6,5,0
14,6,15,9
13,4,0,0
14,6,15,9
6,2,0,0
4,2,0,0
4,2,0,0
4,0,0,0
6,2,0,0
5,2,0,0
14,8,15,0
16,4,5,0
12,6,15,9
12,6,15,9
11,4,5,0
3,0,0,0
3,0,0,0
3,0,0,0
10,2,0,0
10,4,5,0
9,2,0,0
8,0,0,0
9,2,0,0
5,2,0,0
5,2,0,0
4,4,5,0
2,2,0,0
2,2,0,0
9,0,0,0
6,4,5,0
11,2,0,0
10,0,0,0
4,0,0,0
9,2,0,0
8,2,0,0
9,4,0,0
8,2,0,0
8,2,0,0
7,0,0,0
4,4,5,0
4,4,5,0
4,4,5,0
19,6,15,9
34,4,5,0
17,2,0,0
23,0,0,0
19,2,0,0
15,0,0,0
15,0,0,0
17,4,0,0
15,0,0,0
16,2,0,0
22,10,20,9
23,8,10,0
24,4,5,0
12,2,0,0
20,4,5,0
15,4,5,0
23,16,100,234
19,12,75,180
16,10,50,90
17,12,75,180
19,14,95,234
18,14,95,234
18,14,95,234
19,14,20,9
14,2,0,0
14,6,15,9
15,2,0,0
12,2,0,0
20,2,0,0
24,4,5,0
21,4,5,0
24,6,10,0
28,16,50,36
19,0,0,0
20,2,0,0
19,0,0,0
20,2,0,0
7,4,5,0
4,4,5,0
3,0,0,0
6,2,0,0
7,2,0,0
6,2,0,0
6,2,0,0
8,2,0,0
7,2,0,0
13,2,0,0
7,2,0,0
6,0,0,0
8,2,0,0
14,4,5,0
9,4,5,0
17,4,5,0
16,2,0,0
17,4,5,0
18,4,5,0
17,4,5,0
19,4,5,0
15,0,0,0
3,2,0,0
2,0,0,0
3,0,0,0
4,2,0,0
2,0,0,0
2,0,0,0
10,2,0,0
17,0,0,0
9,0,0,0
9,0,0,0
10,2,0,0
5,4,5,0
4,2,0,0
5,2,0,0
2,2,0,0
10,4,5,0
5,4,5,0
5,4,5,0
2,2,0,0
11,2,0,0
5,4,0,0
6,2,0,0
3,0,0,0
5,2,0,0
5,0,0,0
4,2,0,0
14,4,5,0
14,14,45,45
16,8,30,36
13,8,30,36
11,8,30,36
11,8,30,36
7,6,15,9
16,8,30,36
13,8,30,36
11,8,30,36
11,8,30,36
9,0,0,0
14,6,15,9
12,4,5,0
11,2,0,0
11,2,0,0
4,2,0,0
6,4,0,0
5,2,0,0
13,2,0,0
12,8,30,36
17,8,30,36
11,8,30,36
13,8,30,36
7,2,0,0
8,0,0,0
5,2,0,0
3,0,0,0
15,6,15,9
12,6,15,9
11,6,15,9
10,2,0,0
9,2,0,0
9,2,0,0
8,0,0,0
6,2,0,0
4,0,0,0
4,0,0,0
9,6,15,9
23,6,15,9
9,6,15,9
17,6,15,9
6,0,0,0
7,4,5,0
2,0,0,0
13,4,5,0
7,4,5,0
7,4,5,0
15,8,15,9
13,6,15,9
8,2,0,0
8,2,0,0
14,6,15,9
16,6,5,0
9,2,0,0
11,4,5,0
11,4,5,0
8,2,0,0
7,2,0,0
3,2,0,0
5,4,5,0
4,2,0,0
10,4,5,0
9,4,5,0
10,2,0,0
9,4,5,0
9,4,5,0
8,2,0,0
7,6,15,9
6,2,0,0
5,2,0,0
7,2,0,0
2,2,0,0
5,2,0,0
5,2,0,0
6,4,0,0
5,0,0,0
3,0,0,0
10,4,5,0
11,4,5,0
9,4,5,0
9,4,5,0
8,2,0,0
14,10,20,0
12,4,5,0
5,2,0,0
5,2,0,0
13,4,5,0
9,4,5,0
11,4,5,0
3,0,0,0
11,6,5,0
4,2,0,0
4,0,0,0
9,2,0,0
9,2,0,0
8,0,0,0
5,4,5,0
5,4,5,0
2,2,0,0
11,2,0,0
17,14,45,45
15,8,30,36
14,8,30,36
13,6,5,0
11,2,0,0
11,2,0,0
11,2,0,0
12,8,30,36
11,8,30,36
10,4,5,0
8,2,0,0
9,8,30,36
9,2,0,0
4,2,0,0
11,2,0,0
12,4,5,0
13,6,5,0
5,0,0,0
3,0,0,0
5,4,5,0
4,4,5,0
4,2,0,0
3,2,0,0
18,2,0,0
24,4,5,0
17,2,0,0
19,2,0,0
19,2,0,0
18,2,0,0
17,2,0,0
18,4,5,0
17,2,0,0
23,4,5,0
20,4,5,0
18,4,5,0
21,4,5,0
22,14,15,9
17,0,0,0
18,2,0,0
15,6,15,9
14,6,15,9
10,2,0,0
12,6,15,9
10,2,0,0
10,2,0,0
10,2,0,0
6,4,5,0
6,4,5,0
6,4,5,0
8,4,5,0
8,2,0,0
7,2,0,0
4,0,0,0
2,2,0,0
6,2,0,0
8,6,5,0
7,4,5,0
8,6,5,0
6,4,5,0
6,4,5,0
5,0,0,0
6,4,5,0
6,4,5,0
4,4,5,0
13,4,5,0
17,2,0,0
12,2,0,0
18,8,30,36
15,8,30,36
15,8,30,36
20,8,30,36
12,2,0,0
12,2,0,0
15,8,30,36
8,4,5,0
10,6,5,0
6,2,0,0
7,2,0,0
12,4,0,0
10,6,5,0
8,4,5,0
7,2,0,0
8,4,5,0
3,2,0,0
3,2,0,0
9,2,0,0
9,2,0,0
9,0,0,0
10,0,0,0
7,0,0,0
7,2,0,0
9,6,15,9
9,6,15,9
6,0,0,0
9,6,15,9
9,6,15,9
2,0,0,0
10,4,5,0
8,0,0,0
8,0,0,0
8,0,0,0
7,0,0,0
3,2,0,0
3,2,0,0
3,2,0,0
4,2,0,0
3,0,0,0
4,0,0,0
8,2,0,0
5,2,0,0
5,2,0,0
8,6,15,9
8,6,15,9
6,2,0,0
6,2,0,0
6,6,15,9
13,6,10,0
12,6,10,0
18,4,5,0
8,0,0,0
9,6,10,0
7,0,0,0
14,6,5,0
6,2,0,0
6,0,0,0
2,2,0,0
11,4,0,0
10,2,0,0
6,0,0,0
7,2,0,0
6,0,0,0
7,2,0,0
16,4,5,0
16,4,5,0
13,4,5,0
12,0,0,0
14,4,5,0
13,4,5,0
8,4,5,0
10,6,10,0
9,8,10,0
7,4,5,0
2,2,0,0
4,4,5,0
11,2,0,0
12,4,5,0
12,4,5,0
11,0,0,0
12,4,5,0
15,8,25,18
11,8,25,18
11,8,25,18
12,6,15,9
8,6,15,9
5,2,0,0
12,6,5,0
12,0,0,0
7,2,0,0
6,0,0,0
6,0,0,0
6,0,0,0
10,4,0,0
10,4,5,0
9,2,0,0
3,0,0,0
3,0,0,0
3,0,0,0
6,0,0,0
3,2,0,0
3,2,0,0
4,2,0,0
3,0,0,0
8,8,25,18
4,0,0,0
27,26,150,270
26,10,50,90
20,12,70,144
17,6,15,9
18,8,30,36
17,6,15,9
21,12,70,144
19,10,50,90
24,16,105,225
25,10,50,90
19,12,70,144
16,6,15,9
17,8,30,36
16,6,15,9
20,12,70,144
18,10,50,90
23,16,105,225
0,0,0,0
2,2,0,0
11,4,5,0
7,4,5,0
5,4,5,0
5,4,5,0
6,6,15,9
8,6,15,9
6,6,15,9
8,6,15,9
6,6,15,9
8,6,15,9
5,0,0,0
5,0,0,0
13,2,0,0
3,2,0,0
7,6,15,9
7,6,15,9
12,4,5,0
20,8,10,0
9,4,5,0
10,4,5,0
8,4,5,0
5,4,5,0
5,4,5,0
4,4,5,0
14,2,0,0
14,0,0,0
19,0,0,0
12,2,0,0
15,2,0,0
12,2,0,0
11,0,0,0
11,0,0,0
12,2,0,0
22,4,5,0
12,2,0,0
13,4,5,0
12,2,0,0
14,2,0,0
13,4,5,0
13,4,5,0
4,4,5,0
11,2,0,0
6,0,0,0
7,2,0,0
7,2,0,0
6,0,0,0
6,0,0,0
2,0,0,0
2,0,0,0
7,4,5,0
7,4,5,0
6,2,0,0
6,2,0,0
4,4,5,0
11,4,5,0
23,6,0,0
15,8,10,0
19,6,10,0
11,2,0,0
10,2,0,0
13,6,10,0
13,6,5,0
8,4,5,0
8,4,5,0
7,2,0,0
7,2,0,0
10,2,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
15,0,0,0
22,4,0,0
18,2,0,0
23,6,15,9
23,6,15,9
18,6,15,9
16,2,0,0
15,2,0,0
20,6,15,9
14,0,0,0
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
46,44,1155,13860
16,8,15,0
10,6,10,0
15,6,10,0
9,4,0,0
13,4,5,0
8,2,0,0
11,4,5,0
10,6,5,0
8,2,0,0
7,0,0,0
3,2,0,0
2,2,0,0
5,2,0,0
6,2,0,0
5,2,0,0
4,0,0,0
3,2,0,0
2,0,0,0
1,0,0,0
9,2,0,0
10,4,5,0
13,4,5,0
8,0,0,0
9,2,0,0
9,2,0,0
8,0,0,0
8,0,0,0
7,4,5,0
9,2,0,0
7,4,0,0
6,2,0,0
10,4,5,0
15,8,30,36
12,8,30,36
3,0,0,0
7,2,0,0
7,0,0,0
10,4,5,0
7,4,5,0
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
34,34,680,6120
2,0,0,0
36,34,680,6120
35,34,680,6120
36,34,680,6120
35,34,680,6120
18,0,0,0
35,34,680,6120
36,34,680,6120
35,34,680,6120
35,34,680,6120
34,34,680,6120
35,34,680,6120
18,0,0,0
13,4,5,0
10,2,0,0
10,2,0,0
10,2,0,0
9,0,0,0
2,2,0,0
8,4,5,0
5,4,5,0
6,4,5,0
8,2,0,0
20,6,10,0
10,4,5,0
12,4,5,0
4,2,0,0
4,2,0,0
7,2,0,0
8,2,0,0
5,0,0,0
5,2,0,0
4,0,0,0
2,2,0,0
4,2,0,0
5,2,0,0
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
10,10,50,90
5,2,0,0
5,2,0,0
4,0,0,0
2,0,0,0
8,2,0,0
23,2,0,0
12,4,5,0
5,4,5,0
2,2,0,0
5,2,0,0
3,0,0,0
10,0,0,0
9,4,5,0
7,4,5,0
5,0,0,0
4,2,0,0
5,2,0,0
7,2,0,0
4,2,0,0
4,2,0,0
14,2,0,0
20,6,0,0
14,2,0,0
13,4,0,0
16,0,0,0
8,0,0,0
10,2,0,0
8,0,0,0
5,2,0,0
6,4,5,0
2,2,0,0
16,2,0,0
3,2,0,0
8,6,15,9
9,6,15,9
8,6,15,9
7,6,15,9
9,6,15,9
8,6,15,9
5,0,0,0
12,4,5,0
17,6,0,0
9,4,5,0
8,2,0,0
16,4,5,0
11,2,0,0
12,4,5,0
6,4,0,0
3,2,0,0
5,2,0,0
16,4,5,0
18,4,5,0
14,2,0,0
21,14,105,315
20,14,105,315
20,14,105,315
20,14,105,315
20,14,105,315
20,14,105,315
4,4,5,0
5,4,5,0
5,4,5,0
4,0,0,0
7,6,10,0
6,4,5,0
5,4,5,0
5,4,5,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,2,0,0
20,2,0,0
11,2,0,0
11,2,0,0
15,2,0,0
11,2,0,0
3,2,0,0
2,0,0,0
7,2,0,0
7,2,0,0
6,0,0,0
7,2,0,0
7,2,0,0
5,2,0,0
5,2,0,0
4,0,0,0
8,4,5,0
14,4,5,0
4,2,0,0
10,0,0,0
14,2,0,0
18,4,5,0
17,6,15,9
10,6,15,9
11,6,15,9
9,6,15,9
15,6,15,9
13,2,0,0
12,0,0,0
17,2,0,0
3,2,0,0
2,0,0,0
11,6,15,9
12,2,0,0
8,0,0,0
11,2,0,0
6,6,15,9
18,10,50,90
22,10,50,90
13,2,0,0
13,2,0,0
13,2,0,0
14,0,0,0
13,2,0,0
22,14,45,27
15,6,15,9
18,12,40,27
16,8,25,18
15,8,20,9
14,6,15,9
14,6,15,9
8,2,0,0
4,0,0,0
6,0,0,0
20,4,5,0
17,0,0,0
19,2,0,0
19,4,5,0
17,0,0,0
19,4,5,0
18,2,0,0
18,2,0,0
18,0,0,0
20,4,5,0
19,4,5,0
18,2,0,0
2,2,0,0
3,2,0,0
6,2,0,0
2,2,0,0
12,6,5,0
9,2,0,0
10,4,5,0
9,2,0,0
8,0,0,0
10,4,5,0
15,8,20,9
16,8,20,9
14,6,15,9
18,4,5,0
14,4,5,0
17,4,5,0
12,2,0,0
12,2,0,0
13,4,5,0
9,8,20,9
7,6,15,9
6,4,5,0
8,6,15,9
7,4,5,0
5,0,0,0
8,4,5,0
11,2,0,0
9,2,0,0
7,2,0,0
6,2,0,0
6,2,0,0
6,2,0,0
4,2,0,0
12,4,5,0
7,4,5,0
9,2,0,0
22,4,5,0
10,4,5,0
7,0,0,0
6,6,15,9
7,2,0,0
10,2,0,0
5,2,0,0
4,0,0,0
5,0,0,0
4,0,0,0
5,2,0,0
22,0,0,0
7,2,0,0
6,0,0,0
7,2,0,0
11,6,5,0
9,4,5,0
7,0,0,0
11,0,0,0
10,4,5,0
7,4,5,0
7,4,5,0
22,4,5,0
15,4,5,0
22,2,0,0
19,6,15,9
18,8,15,9
14,2,0,0
16,6,15,9
14,2,0,0
14,2,0,0
18,2,0,0
14,2,0,0
11,4,5,0
13,6,10,0
15,4,5,0
12,6,5,0
10,2,0,0
9,0,0,0
10,2,0,0
1,0,0,0
7,2,0,0
3,2,0,0
2,2,0,0
4,2,0,0
4,2,0,0
3,0,0,0
11,6,0,0
10,2,0,0
11,2,0,0
11,4,5,0
9,2,0,0
9,2,0,0
6,2,0,0
4,2,0,0
1,0,0,0
1,0,0,0
13,10,20,0
10,6,10,0
8,4,5,0
8,4,5,0
6,0,0,0
11,6,10,0
9,4,5,0
9,4,5,0
8,2,0,0
8,2,0,0
5,2,0,0
6,4,5,0
6,6,5,0
9,4,5,0
10,4,5,0
9,4,5,0
10,4,5,0
25,10,25,18
18,4,5,0
37,24,85,72
21,6,15,9
21,10,30,18
23,10,30,18
20,8,30,36
21,6,15,9
22,8,30,36
20,8,30,36
19,6,15,9
20,8,30,36
20,6,15,9
14,6,15,9
8,6,15,9
13,8,25,18
11,6,15,9
6,0,0,0
12,6,15,9
9,4,5,0
16,2,0,0
3,2,0,0
3,0,0,0
8,2,0,0
13,6,15,9
10,6,15,9
13,6,15,9
6,0,0,0
9,6,15,9
6,2,0,0
6,2,0,0
6,2,0,0
6,0,0,0
16,14,45,27
19,14,45,27
12,6,15,9
15,4,5,0
12,6,15,9
13,8,25,18
12,6,15,9
5,0,0,0
3,0,0,0
2,0,0,0
4,4,5,0
2,0,0,0
11,6,15,9
14,8,15,9
10,6,15,9
17,4,5,0
13,4,5,0
9,4,5,0
13,2,0,0
11,6,15,9
7,6,15,9
10,6,15,9
13,8,15,9
10,6,15,9
19,6,15,9
7,2,0,0
7,2,0,0
4,4,5,0
5,0,0,0
12,6,15,9
15,6,15,9
12,6,15,9
8,2,0,0
15,2,0,0
18,2,0,0
7,0,0,0
10,0,0,0
7,0,0,0
4,2,0,0
3,0,0,0
8,0,0,0
8,2,0,0
9,8,10,0
7,4,5,0
7,4,5,0
7,4,5,0
7,4,5,0
5,4,5,0
1,0,0,0
7,0,0,0
6,0,0,0
7,2,0,0
12,2,0,0
4,4,5,0
3,0,0,0
3,2,0,0
8,4,5,0
4,4,5,0
9,2,0,0
8,4,5,0
6,0,0,0
7,0,0,0
4,0,0,0
7,2,0,0
5,2,0,0
4,0,0,0
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
14,14,105,315
10,4,0,0
12,0,0,0
8,0,0,0
9,2,0,0
9,2,0,0
13,2,0,0
12,10,10,0
7,0,0,0
10,4,5,0
7,0,0,0
9,4,5,0
9,4,5,0
9,4,5,0
8,4,5,0
8,2,0,0
7,2,0,0
8,4,5,0
7,4,5,0
7,4,5,0
7,4,5,0
7,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
9,4,0,0
3,0,0,0
4,2,0,0
4,2,0,0
3,0,0,0
1,0,0,0
2,2,0,0
11,4,5,0
12,0,0,0
11,2,0,0
10,2,0,0
12,4,5,0
12,4,5,0
12,4,5,0
18,2,0,0
17,0,0,0
22,12,75,180
22,12,75,180
25,12,75,180
16,0,0,0
16,0,0,0
22,12,75,180
16,0,0,0
22,12,75,180
22,12,75,180
22,12,75,180
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
8,8,30,36
3,0,0,0
4,2,0,0
24,2,0,0
5,2,0,0
16,6,5,0
18,2,0,0
14,2,0,0
26,4,0,0
24,4,5,0
22,6,5,0
14,2,0,0
15,4,5,0
16,6,5,0
13,0,0,0
14,2,0,0
6,6,5,0
5,4,5,0
4,2,0,0
5,4,5,0
4,2,0,0
6,4,5,0
8,4,5,0
8,4,5,0
8,4,5,0
6,0,0,0
8,4,5,0
8,4,5,0
4,4,5,0
3,2,0,0
2,0,0,0
7,4,5,0
6,2,0,0
6,2,0,0
9,4,5,0
8,4,5,0
6,4,5,0
3,2,0,0
10,4,5,0
8,4,5,0
9,6,15,9
9,6,15,9
9,6,15,9
9,6,15,9
3,2,0,0
6,0,0,0
2,0,0,0
6,4,5,0
6,6,15,9
6,6,15,9
6,6,15,9
6,6,15,9
6,6,15,9
6,6,15,9
7,6,15,9
7,6,15,9
7,6,15,9
5,4,5,0
4,2,0,0
4,2,0,0
5,4,5,0
5,4,5,0
3,0,0,0
4,4,5,0
4,4,5,0
4,4,5,0
4,4,5,0
7,0,0,0
4,2,0,0
4,2,0,0
2,2,0,0
13,12,25,0
17,6,10,0
14,12,20,0
9,4,5,0
10,4,5,0
8,2,0,0
16,6,10,0
13,10,20,0
8,4,5,0
9,4,5,0
18,0,0,0
17,4,5,0
13,4,5,0
10,0,0,0
13,6,5,0
12,4,5,0
11,0,0,0
11,2,0,0
4,4,5,0
5,4,5,0
4,4,5,0
5,4,5,0
3,0,0,0
6,4,5,0
4,4,5,0
4,4,5,0
6,4,5,0
6,4,5,0
6,4,5,0
4,4,5,0
6,4,5,0
6,4,5,0
7,0,0,0
4,0,0,0
4,4,5,0
2,2,0,0
5,2,0,0
5,2,0,0
4,0,0,0
5,4,5,0
6,2,0,0
6,2,0,0
10,4,0,0
10,4,5,0
8,4,5,0
7,2,0,0
6,4,5,0
6,4,5,0
5,2,0,0
5,2,0,0
5,2,0,0
4,0,0,0
3,2,0,0
2,0,0,0
1,0,0,0
9,2,0,0
14,0,0,0
7,0,0,0
5,0,0,0
9,6,10,0
7,4,5,0
6,4,5,0
6,4,5,0
6,2,0,0
2,2,0,0
13,4,5,0
9,4,5,0
8,4,5,0
20,0,0,0
9,2,0,0
11,6,5,0
9,2,0,0
10,4,5,0
9,2,0,0
3,2,0,0
2,0,0,0
4,0,0,0
11,6,15,9
12,2,0,0
9,2,0,0
3,2,0,0
10,4,5,0
8,4,5,0
9,4,5,0
20,12,75,180
17,10,50,90
18,12,75,180
20,16,95,234
19,14,95,234
19,14,95,234
13,2,0,0
6,4,5,0
5,2,0,0
6,4,0,0
7,6,15,9
10,6,15,9
10,6,15,9
10,4,5,0
2,2,0,0
1,0,0,0
22,6,5,0
17,8,10,0
17,2,0,0
14,2,0,0
16,4,5,0
16,4,5,0
16,4,5,0
15,4,5,0
15,4,5,0
7,2,0,0
2,0,0,0
11,2,0,0
7,2,0,0
9,2,0,0
8,2,0,0
8,4,5,0
7,2,0,0
8,4,5,0
6,2,0,0
8,2,0,0
7,0,0,0
11,6,15,9
10,6,15,9
10,6,15,9
10,8,20,9
10,6,15,9
6,2,0,0
3,2,0,0
12,4,5,0
12,4,5,0
11,2,0,0
11,2,0,0
11,2,0,0
10,0,0,0
10,0,0,0
10,0,0,0
4,4,5,0
1,0,0,0
2,2,0,0
4,2,0,0
5,2,0,0
4,2,0,0
8,6,5,0
9,8,10,0
9,4,5,0
7,4,5,0
2,2,0,0
7,4,5,0
5,4,5,0
2,2,0,0
10,4,5,0
10,6,5,0
7,4,5,0
6,2,0,0
9,4,5,0
12,6,5,0
3,2,0,0
7,0,0,0
6,0,0,0
10,2,0,0
6,2,0,0
5,0,0,0
5,0,0,0
11,2,0,0
3,2,0,0
2,2,0,0
1,0,0,0
1,0,0,0
4,0,0,0
3,0,0,0
5,4,5,0
9,4,5,0
4,0,0,0
5,4,5,0
9,4,5,0
11,6,15,9
11,6,15,9
11,6,15,9
11,2,0,0
9,2,0,0
8,4,5,0
8,4,5,0
8,4,5,0
3,2,0,0
7,2,0,0
11,0,0,0
6,0,0,0
7,2,0,0
7,4,5,0
8,4,5,0
5,2,0,0
3,0,0,0
11,2,0,0
6,2,0,0
14,4,0,0
9,2,0,0
11,4,0,0
6,2,0,0
3,2,0,0
2,0,0,0
3,2,0,0
26,8,10,0
19,6,5,0
17,2,0,0
15,0,0,0
20,4,5,0
18,4,5,0
17,2,0,0
18,2,0,0
15,0,0,0
9,2,0,0
19,8,5,0
13,4,5,0
9,2,0,0
9,2,0,0
5,4,5,0
5,4,5,0
13,4,0,0
11,0,0,0
16,8,30,36
12,2,0,0
17,8,30,36
9,4,5,0
5,2,0,0
8,2,0,0
6,2,0,0
8,0,0,0
10,0,0,0
3,2,0,0
10,0,0,0
3,0,0,0
5,2,0,0
4,0,0,0
5,2,0,0
10,6,15,9
6,6,15,9
4,2,0,0
3,2,0,0
8,4,5,0
6,4,5,0
11,2,0,0
5,2,0,0
2,2,0,0
2,2,0,0
8,4,0,0
7,2,0,0
7,2,0,0
7,2,0,0
3,2,0,0
